Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Wed Jan 24 2018,7:30p,Toronto Raptors,108,Atlanta Hawks,93,Box Score,,12780,Philips Arena,
Wed Jan 24 2018,8:00p,Houston Rockets,104,Dallas Mavericks,97,Box Score,,19378,American Airlines Center,
Wed Jan 24 2018,8:00p,San Antonio Spurs,108,Memphis Grizzlies,85,Box Score,,15812,FedEx Forum,
Wed Jan 24 2018,10:00p,Minnesota Timberwolves,114,Portland Trail Blazers,123,Box Score,,18920,Moda Center,
Wed Jan 24 2018,10:30p,Boston Celtics,113,Los Angeles Clippers,102,Box Score,,19430,STAPLES Center,
Thu Jan 25 2018,7:30p,Sacramento Kings,89,Miami Heat,88,Box Score,,19600,AmericanAirlines Arena,
Thu Jan 25 2018,8:00p,Washington Wizards,112,Oklahoma City Thunder,121,Box Score,,18203,Chesapeake Energy Arena,
Thu Jan 25 2018,9:00p,New York Knicks,118,Denver Nuggets,130,Box Score,,15482,Pepsi Center,
Thu Jan 25 2018,10:30p,Minnesota Timberwolves,113,Golden State Warriors,126,Box Score,,19596,Oracle Arena,
Fri Jan 26 2018,7:00p,Atlanta Hawks,110,Charlotte Hornets,121,Box Score,,15479,Spectrum Center,
Fri Jan 26 2018,7:30p,Indiana Pacers,108,Cleveland Cavaliers,115,Box Score,,20562,Quicken Loans Arena,
Fri Jan 26 2018,7:30p,Utah Jazz,97,Toronto Raptors,93,Box Score,,19800,Air Canada Centre,
Fri Jan 26 2018,8:00p,Los Angeles Lakers,108,Chicago Bulls,103,Box Score,,21827,United Center,
Fri Jan 26 2018,8:00p,Los Angeles Clippers,109,Memphis Grizzlies,100,Box Score,,16369,FedEx Forum,
Fri Jan 26 2018,8:00p,Brooklyn Nets,91,Milwaukee Bucks,116,Box Score,,18717,BMO Harris Bradley Center,
Fri Jan 26 2018,8:00p,Houston Rockets,113,New Orleans Pelicans,115,Box Score,,17186,Smoothie King Center,
Fri Jan 26 2018,8:30p,Portland Trail Blazers,107,Dallas Mavericks,93,Box Score,,19876,American Airlines Center,
Fri Jan 26 2018,8:30p,Philadelphia 76ers,97,San Antonio Spurs,78,Box Score,,18418,AT&T Center,
Fri Jan 26 2018,9:00p,New York Knicks,107,Phoenix Suns,85,Box Score,,17068,Talking Stick Resort Arena,
Sat Jan 27 2018,5:00p,Oklahoma City Thunder,121,Detroit Pistons,108,Box Score,,20491,Little Caesars Arena,
Sat Jan 27 2018,7:00p,Orlando Magic,112,Indiana Pacers,114,Box Score,,17923,Bankers Life Fieldhouse,
Sat Jan 27 2018,7:30p,Washington Wizards,129,Atlanta Hawks,104,Box Score,,15843,Philips Arena,
Sat Jan 27 2018,7:30p,Charlotte Hornets,91,Miami Heat,95,Box Score,,19600,AmericanAirlines Arena,
Sat Jan 27 2018,8:30p,Boston Celtics,105,Golden State Warriors,109,Box Score,,19596,Oracle Arena,
Sat Jan 27 2018,9:00p,Dallas Mavericks,89,Denver Nuggets,91,Box Score,,19520,Pepsi Center,
Sat Jan 27 2018,9:00p,Brooklyn Nets,97,Minnesota Timberwolves,111,Box Score,,16231,Target Center,
Sun Jan 28 2018,3:30p,Milwaukee Bucks,110,Chicago Bulls,96,Box Score,,21630,United Center,
Sun Jan 28 2018,3:30p,Phoenix Suns,102,Houston Rockets,113,Box Score,,18055,Toyota Center,
Sun Jan 28 2018,4:00p,Los Angeles Clippers,112,New Orleans Pelicans,103,Box Score,,16378,Smoothie King Center,
Sun Jan 28 2018,6:00p,Detroit Pistons,104,Cleveland Cavaliers,121,Box Score,,20562,Quicken Loans Arena,
Sun Jan 28 2018,6:00p,Philadelphia 76ers,112,Oklahoma City Thunder,122,Box Score,,18202,Chesapeake Energy Arena,
Sun Jan 28 2018,6:00p,Los Angeles Lakers,111,Toronto Raptors,123,Box Score,,19800,Air Canada Centre,
Sun Jan 28 2018,7:00p,Sacramento Kings,98,San Antonio Spurs,113,Box Score,,18418,AT&T Center,
Mon Jan 29 2018,7:00p,Charlotte Hornets,96,Indiana Pacers,105,Box Score,,14225,Bankers Life Fieldhouse,
Mon Jan 29 2018,7:30p,Minnesota Timberwolves,100,Atlanta Hawks,105,Box Score,,12589,Philips Arena,
Mon Jan 29 2018,8:00p,Phoenix Suns,109,Memphis Grizzlies,120,Box Score,,13202,FedEx Forum,
Mon Jan 29 2018,8:00p,Philadelphia 76ers,95,Milwaukee Bucks,107,Box Score,,14126,BMO Harris Bradley Center,
Mon Jan 29 2018,8:30p,Miami Heat,95,Dallas Mavericks,88,Box Score,,19555,American Airlines Center,
Mon Jan 29 2018,9:00p,Boston Celtics,111,Denver Nuggets,110,Box Score,,19520,Pepsi Center,
Tue Jan 30 2018,7:00p,Oklahoma City Thunder,96,Washington Wizards,102,Box Score,,20356,Capital One Arena,
Tue Jan 30 2018,7:30p,Brooklyn Nets,95,New York Knicks,111,Box Score,,19505,Madison Square Garden (IV),
Tue Jan 30 2018,7:30p,Minnesota Timberwolves,104,Toronto Raptors,109,Box Score,,19800,Air Canada Centre,
Tue Jan 30 2018,8:00p,Cleveland Cavaliers,114,Detroit Pistons,125,Box Score,,18508,Little Caesars Arena,
Tue Jan 30 2018,8:00p,Orlando Magic,107,Houston Rockets,114,Box Score,,18055,Toyota Center,
Tue Jan 30 2018,8:00p,Sacramento Kings,114,New Orleans Pelicans,103,Box Score,,14292,Smoothie King Center,
Tue Jan 30 2018,8:30p,Denver Nuggets,104,San Antonio Spurs,106,Box Score,,18418,AT&T Center,
Tue Jan 30 2018,9:00p,Golden State Warriors,99,Utah Jazz,129,Box Score,,18306,Vivint Smart Home Arena,
Tue Jan 30 2018,10:30p,Portland Trail Blazers,104,Los Angeles Clippers,96,Box Score,,16705,STAPLES Center,
Wed Jan 31 2018,7:00p,Memphis Grizzlies,101,Indiana Pacers,105,Box Score,,15093,Bankers Life Fieldhouse,
Wed Jan 31 2018,7:00p,Los Angeles Lakers,105,Orlando Magic,127,Box Score,,18553,Amway Center,
Wed Jan 31 2018,7:30p,Charlotte Hornets,123,Atlanta Hawks,110,Box Score,,13103,Philips Arena,
Wed Jan 31 2018,7:30p,Philadelphia 76ers,108,Brooklyn Nets,116,Box Score,,15577,Barclays Center,
Wed Jan 31 2018,7:30p,Miami Heat,89,Cleveland Cavaliers,91,Box Score,,20562,Quicken Loans Arena,
Wed Jan 31 2018,8:00p,New York Knicks,73,Boston Celtics,103,Box Score,,18624,TD Garden,
Wed Jan 31 2018,10:00p,Chicago Bulls,108,Portland Trail Blazers,124,Box Score,,19422,Moda Center,
Wed Jan 31 2018,10:30p,Dallas Mavericks,88,Phoenix Suns,102,Box Score,,15923,Talking Stick Resort Arena,
Thu Feb 1 2018,7:00p,Memphis Grizzlies,102,Detroit Pistons,104,Box Score,,17481,Little Caesars Arena,
Thu Feb 1 2018,7:00p,Toronto Raptors,119,Washington Wizards,122,Box Score,,15599,Capital One Arena,
Thu Feb 1 2018,8:00p,Milwaukee Bucks,89,Minnesota Timberwolves,108,Box Score,,17199,Target Center,
Thu Feb 1 2018,8:00p,Houston Rockets,102,San Antonio Spurs,91,Box Score,,18418,AT&T Center,
Thu Feb 1 2018,10:30p,Oklahoma City Thunder,124,Denver Nuggets,127,Box Score,,18407,Pepsi Center,
Fri Feb 2 2018,7:00p,Indiana Pacers,126,Charlotte Hornets,133,Box Score,,17135,Spectrum Center,
Fri Feb 2 2018,7:30p,Atlanta Hawks,110,Boston Celtics,119,Box Score,,18624,TD Garden,
Fri Feb 2 2018,7:30p,Los Angeles Lakers,102,Brooklyn Nets,99,Box Score,,17732,Barclays Center,
Fri Feb 2 2018,7:30p,Portland Trail Blazers,105,Toronto Raptors,130,Box Score,,19800,Air Canada Centre,
Fri Feb 2 2018,8:00p,New York Knicks,90,Milwaukee Bucks,92,Box Score,,18717,BMO Harris Bradley Center,
Fri Feb 2 2018,8:00p,Miami Heat,97,Philadelphia 76ers,103,Box Score,,20636,Wells Fargo Center,
Fri Feb 2 2018,9:00p,New Orleans Pelicans,114,Oklahoma City Thunder,100,Box Score,,18203,Chesapeake Energy Arena,
Fri Feb 2 2018,9:00p,Utah Jazz,129,Phoenix Suns,97,Box Score,,16560,Talking Stick Resort Arena,
Fri Feb 2 2018,10:30p,Golden State Warriors,119,Sacramento Kings,104,Box Score,,17583,Golden 1 Center,
Sat Feb 3 2018,3:30p,Chicago Bulls,103,Los Angeles Clippers,113,Box Score,,19068,STAPLES Center,
Sat Feb 3 2018,7:00p,Miami Heat,107,Detroit Pistons,111,Box Score,,18747,Little Caesars Arena,
Sat Feb 3 2018,7:00p,Philadelphia 76ers,92,Indiana Pacers,100,Box Score,,17923,Bankers Life Fieldhouse,
Sat Feb 3 2018,7:00p,Washington Wizards,115,Orlando Magic,98,Box Score,,18846,Amway Center,
Sat Feb 3 2018,8:30p,Houston Rockets,120,Cleveland Cavaliers,88,Box Score,,20562,Quicken Loans Arena,
Sat Feb 3 2018,9:00p,Golden State Warriors,108,Denver Nuggets,115,Box Score,,20103,Pepsi Center,
Sat Feb 3 2018,9:00p,New Orleans Pelicans,107,Minnesota Timberwolves,118,Box Score,,17954,Target Center,
Sat Feb 3 2018,9:00p,Utah Jazz,120,San Antonio Spurs,111,Box Score,,18418,AT&T Center,
Sat Feb 3 2018,10:00p,Dallas Mavericks,106,Sacramento Kings,99,Box Score,,17583,Golden 1 Center,
Sun Feb 4 2018,12:00p,Portland Trail Blazers,96,Boston Celtics,97,Box Score,,18624,TD Garden,
Sun Feb 4 2018,12:00p,Milwaukee Bucks,109,Brooklyn Nets,94,Box Score,,14392,Barclays Center,
Sun Feb 4 2018,12:00p,Atlanta Hawks,99,New York Knicks,96,Box Score,,19441,Madison Square Garden (IV),
Sun Feb 4 2018,12:00p,Memphis Grizzlies,86,Toronto Raptors,101,Box Score,,19800,Air Canada Centre,
Sun Feb 4 2018,2:00p,Los Angeles Lakers,108,Oklahoma City Thunder,104,Box Score,,18203,Chesapeake Energy Arena,
Sun Feb 4 2018,3:00p,Charlotte Hornets,115,Phoenix Suns,110,Box Score,,14487,Talking Stick Resort Arena,
Mon Feb 5 2018,7:00p,Portland Trail Blazers,91,Detroit Pistons,111,Box Score,,13810,Little Caesars Arena,
Mon Feb 5 2018,7:00p,Washington Wizards,111,Indiana Pacers,102,Box Score,,13169,Bankers Life Fieldhouse,
Mon Feb 5 2018,7:30p,Orlando Magic,111,Miami Heat,109,Box Score,,19600,AmericanAirlines Arena,
Mon Feb 5 2018,8:00p,Utah Jazz,133,New Orleans Pelicans,109,Box Score,,14293,Smoothie King Center,
Mon Feb 5 2018,9:00p,Charlotte Hornets,104,Denver Nuggets,121,Box Score,,14410,Pepsi Center,
Mon Feb 5 2018,10:00p,Chicago Bulls,98,Sacramento Kings,104,Box Score,,17583,Golden 1 Center,
Mon Feb 5 2018,10:30p,Dallas Mavericks,101,Los Angeles Clippers,104,Box Score,,15127,STAPLES Center,
Tue Feb 6 2018,7:00p,Cleveland Cavaliers,98,Orlando Magic,116,Box Score,,18846,Amway Center,
Tue Feb 6 2018,7:30p,Memphis Grizzlies,82,Atlanta Hawks,108,Box Score,,11866,Philips Arena,
Tue Feb 6 2018,7:30p,Houston Rockets,123,Brooklyn Nets,113,Box Score,,15064,Barclays Center,
Tue Feb 6 2018,7:30p,Milwaukee Bucks,103,New York Knicks,89,Box Score,,19812,Madison Square Garden (IV),
Tue Feb 6 2018,7:30p,Boston Celtics,91,Toronto Raptors,111,Box Score,,20017,Air Canada Centre,
Tue Feb 6 2018,8:00p,Washington Wizards,102,Philadelphia 76ers,115,Box Score,,20530,Wells Fargo Center,
Tue Feb 6 2018,10:30p,Oklahoma City Thunder,125,Golden State Warriors,105,Box Score,,19596,Oracle Arena,
Tue Feb 6 2018,10:30p,Phoenix Suns,93,Los Angeles Lakers,112,Box Score,,18997,STAPLES Center,
Wed Feb 7 2018,7:00p,Brooklyn Nets,106,Detroit Pistons,115,Box Score,,15114,Little Caesars Arena,
Wed Feb 7 2018,7:30p,Houston Rockets,109,Miami Heat,101,Box Score,,19600,AmericanAirlines Arena,
Wed Feb 7 2018,8:00p,Minnesota Timberwolves,138,Cleveland Cavaliers,140,Box Score,OT,20562,Quicken Loans Arena,
Wed Feb 7 2018,8:00p,Utah Jazz,92,Memphis Grizzlies,88,Box Score,,13187,FedEx Forum,
Wed Feb 7 2018,10:30p,San Antonio Spurs,129,Phoenix Suns,81,Box Score,,15993,Talking Stick Resort Arena,
Thu Feb 8 2018,7:00p,Atlanta Hawks,98,Orlando Magic,100,Box Score,,16215,Amway Center,
Thu Feb 8 2018,7:30p,New York Knicks,88,Toronto Raptors,113,Box Score,,19800,Air Canada Centre,
Thu Feb 8 2018,8:00p,Boston Celtics,110,Washington Wizards,104,Box Score,OT,20356,Capital One Arena,
Thu Feb 8 2018,10:00p,Charlotte Hornets,103,Portland Trail Blazers,109,Box Score,OT,19178,Moda Center,
Thu Feb 8 2018,10:30p,Dallas Mavericks,103,Golden State Warriors,121,Box Score,,19596,Oracle Arena,
Thu Feb 8 2018,10:30p,Oklahoma City Thunder,81,Los Angeles Lakers,106,Box Score,,18997,STAPLES Center,
Fri Feb 9 2018,7:00p,Los Angeles Clippers,108,Detroit Pistons,95,Box Score,,16697,Little Caesars Arena,
Fri Feb 9 2018,7:00p,New Orleans Pelicans,82,Philadelphia 76ers,100,Box Score,,20489,Wells Fargo Center,
Fri Feb 9 2018,7:30p,Cleveland Cavaliers,123,Atlanta Hawks,107,Box Score,,16438,Philips Arena,
Fri Feb 9 2018,7:30p,Indiana Pacers,97,Boston Celtics,91,Box Score,,18624,TD Garden,
Fri Feb 9 2018,8:00p,Denver Nuggets,104,Houston Rockets,130,Box Score,,18055,Toyota Center,
Fri Feb 9 2018,8:00p,Milwaukee Bucks,85,Miami Heat,91,Box Score,,20018,AmericanAirlines Arena,
Fri Feb 9 2018,9:00p,Charlotte Hornets,94,Utah Jazz,106,Box Score,,18306,Vivint Smart Home Arena,
Fri Feb 9 2018,9:30p,Minnesota Timberwolves,113,Chicago Bulls,114,Box Score,,21558,United Center,
Fri Feb 9 2018,10:30p,Portland Trail Blazers,118,Sacramento Kings,100,Box Score,,17583,Golden 1 Center,
Sat Feb 10 2018,6:00p,New Orleans Pelicans,138,Brooklyn Nets,128,Box Score,2OT,16572,Barclays Center,
Sat Feb 10 2018,7:00p,Milwaukee Bucks,111,Orlando Magic,104,Box Score,,18347,Amway Center,
Sat Feb 10 2018,7:00p,Los Angeles Clippers,98,Philadelphia 76ers,112,Box Score,,20504,Wells Fargo Center,
Sat Feb 10 2018,8:00p,Washington Wizards,101,Chicago Bulls,90,Box Score,,21112,United Center,
Sat Feb 10 2018,8:30p,Los Angeles Lakers,123,Dallas Mavericks,130,Box Score,,20162,American Airlines Center,
Sat Feb 10 2018,8:30p,San Antonio Spurs,105,Golden State Warriors,122,Box Score,,19596,Oracle Arena,
Sat Feb 10 2018,9:00p,Denver Nuggets,123,Phoenix Suns,113,Box Score,,16325,Talking Stick Resort Arena,
Sun Feb 11 2018,1:00p,Toronto Raptors,123,Charlotte Hornets,103,Box Score,,18320,Spectrum Center,
Sun Feb 11 2018,3:30p,Detroit Pistons,115,Atlanta Hawks,118,Box Score,,15214,Philips Arena,
Sun Feb 11 2018,3:30p,Cleveland Cavaliers,121,Boston Celtics,99,Box Score,,18624,TD Garden,
Sun Feb 11 2018,5:00p,New York Knicks,113,Indiana Pacers,121,Box Score,,17923,Bankers Life Fieldhouse,
Sun Feb 11 2018,7:00p,Dallas Mavericks,97,Houston Rockets,104,Box Score,,18055,Toyota Center,
Sun Feb 11 2018,7:00p,Sacramento Kings,106,Minnesota Timberwolves,111,Box Score,,18068,Target Center,
Sun Feb 11 2018,7:00p,Memphis Grizzlies,92,Oklahoma City Thunder,110,Box Score,,18203,Chesapeake Energy Arena,
Sun Feb 11 2018,9:00p,Utah Jazz,115,Portland Trail Blazers,96,Box Score,,19730,Moda Center,
Mon Feb 12 2018,7:00p,New Orleans Pelicans,118,Detroit Pistons,103,Box Score,,14453,Little Caesars Arena,
Mon Feb 12 2018,7:00p,New York Knicks,92,Philadelphia 76ers,108,Box Score,,20589,Wells Fargo Center,
Mon Feb 12 2018,7:30p,Los Angeles Clippers,114,Brooklyn Nets,101,Box Score,,13735,Barclays Center,
Mon Feb 12 2018,8:00p,Orlando Magic,101,Chicago Bulls,105,Box Score,,18611,United Center,
Mon Feb 12 2018,9:00p,San Antonio Spurs,99,Utah Jazz,101,Box Score,,18306,Vivint Smart Home Arena,
Mon Feb 12 2018,10:30p,Phoenix Suns,83,Golden State Warriors,129,Box Score,,19596,Oracle Arena,
Tue Feb 13 2018,7:00p,Miami Heat,112,Toronto Raptors,115,Box Score,,19800,Air Canada Centre,
Tue Feb 13 2018,8:00p,Atlanta Hawks,92,Milwaukee Bucks,97,Box Score,,14720,BMO Harris Bradley Center,
Tue Feb 13 2018,8:00p,Houston Rockets,126,Minnesota Timberwolves,108,Box Score,,18978,Target Center,
Tue Feb 13 2018,8:00p,Cleveland Cavaliers,120,Oklahoma City Thunder,112,Box Score,,18203,Chesapeake Energy Arena,
Tue Feb 13 2018,8:30p,Sacramento Kings,114,Dallas Mavericks,109,Box Score,,19801,American Airlines Center,
Tue Feb 13 2018,10:30p,San Antonio Spurs,109,Denver Nuggets,117,Box Score,,17623,Pepsi Center,
Wed Feb 14 2018,7:00p,Atlanta Hawks,98,Detroit Pistons,104,Box Score,,15849,Little Caesars Arena,
Wed Feb 14 2018,7:00p,Charlotte Hornets,104,Orlando Magic,102,Box Score,,18428,Amway Center,
Wed Feb 14 2018,7:00p,Miami Heat,102,Philadelphia 76ers,104,Box Score,,20492,Wells Fargo Center,
Wed Feb 14 2018,7:30p,Indiana Pacers,108,Brooklyn Nets,103,Box Score,,13159,Barclays Center,
Wed Feb 14 2018,7:30p,Washington Wizards,118,New York Knicks,113,Box Score,,19812,Madison Square Garden (IV),
Wed Feb 14 2018,8:00p,Los Angeles Clippers,129,Boston Celtics,119,Box Score,,18624,TD Garden,
Wed Feb 14 2018,8:00p,Toronto Raptors,122,Chicago Bulls,98,Box Score,,21006,United Center,
Wed Feb 14 2018,8:00p,Sacramento Kings,91,Houston Rockets,100,Box Score,,18055,Toyota Center,
Wed Feb 14 2018,8:00p,Oklahoma City Thunder,121,Memphis Grizzlies,114,Box Score,,16012,FedEx Forum,
Wed Feb 14 2018,8:00p,Los Angeles Lakers,117,New Orleans Pelicans,139,Box Score,,15436,Smoothie King Center,
Wed Feb 14 2018,9:00p,Phoenix Suns,97,Utah Jazz,107,Box Score,,18306,Vivint Smart Home Arena,
Wed Feb 14 2018,10:30p,Golden State Warriors,117,Portland Trail Blazers,123,Box Score,,19520,Moda Center,
Thu Feb 15 2018,8:00p,Denver Nuggets,134,Milwaukee Bucks,123,Box Score,,15486,BMO Harris Bradley Center,
Thu Feb 15 2018,9:00p,Los Angeles Lakers,111,Minnesota Timberwolves,119,Box Score,,17534,Target Center,
Thu Feb 22 2018,7:00p,Brooklyn Nets,96,Charlotte Hornets,111,Box Score,,14112,Spectrum Center,
Thu Feb 22 2018,7:00p,New York Knicks,120,Orlando Magic,113,Box Score,,18846,Amway Center,
Thu Feb 22 2018,8:00p,Philadelphia 76ers,116,Chicago Bulls,115,Box Score,,21312,United Center,
Thu Feb 22 2018,8:00p,Washington Wizards,110,Cleveland Cavaliers,103,Box Score,,20562,Quicken Loans Arena,
Thu Feb 22 2018,10:00p,Oklahoma City Thunder,110,Sacramento Kings,107,Box Score,,17583,Golden 1 Center,
Thu Feb 22 2018,10:30p,Los Angeles Clippers,127,Golden State Warriors,134,Box Score,,19596,Oracle Arena,
Fri Feb 23 2018,7:00p,Boston Celtics,110,Detroit Pistons,98,Box Score,,20491,Little Caesars Arena,
Fri Feb 23 2018,7:00p,Atlanta Hawks,93,Indiana Pacers,116,Box Score,,17923,Bankers Life Fieldhouse,
Fri Feb 23 2018,7:00p,Charlotte Hornets,122,Washington Wizards,105,Box Score,,17824,Capital One Arena,
Fri Feb 23 2018,7:30p,Milwaukee Bucks,122,Toronto Raptors,119,Box Score,OT,20047,Air Canada Centre,
Fri Feb 23 2018,8:00p,Minnesota Timberwolves,102,Houston Rockets,120,Box Score,,18055,Toyota Center,
Fri Feb 23 2018,8:00p,Cleveland Cavaliers,112,Memphis Grizzlies,89,Box Score,,18119,FedEx Forum,
Fri Feb 23 2018,8:00p,Miami Heat,123,New Orleans Pelicans,124,Box Score,OT,17751,Smoothie King Center,
Fri Feb 23 2018,9:00p,San Antonio Spurs,119,Denver Nuggets,122,Box Score,,20027,Pepsi Center,
Fri Feb 23 2018,9:00p,Los Angeles Clippers,128,Phoenix Suns,117,Box Score,,17126,Talking Stick Resort Arena,
Fri Feb 23 2018,9:00p,Portland Trail Blazers,100,Utah Jazz,81,Box Score,,18306,Vivint Smart Home Arena,
Fri Feb 23 2018,10:30p,Dallas Mavericks,102,Los Angeles Lakers,124,Box Score,,18997,STAPLES Center,
Sat Feb 24 2018,5:00p,Orlando Magic,105,Philadelphia 76ers,116,Box Score,,20594,Wells Fargo Center,
Sat Feb 24 2018,7:30p,Memphis Grizzlies,89,Miami Heat,115,Box Score,,19600,AmericanAirlines Arena,
Sat Feb 24 2018,7:30p,Boston Celtics,121,New York Knicks,112,Box Score,,19812,Madison Square Garden (IV),
Sat Feb 24 2018,8:30p,Oklahoma City Thunder,80,Golden State Warriors,112,Box Score,,19596,Oracle Arena,
Sat Feb 24 2018,9:00p,Chicago Bulls,104,Minnesota Timberwolves,122,Box Score,,18978,Target Center,
Sat Feb 24 2018,9:00p,Portland Trail Blazers,106,Phoenix Suns,104,Box Score,,17112,Talking Stick Resort Arena,
Sat Feb 24 2018,9:00p,Dallas Mavericks,90,Utah Jazz,97,Box Score,,18306,Vivint Smart Home Arena,
Sat Feb 24 2018,10:00p,Los Angeles Lakers,113,Sacramento Kings,108,Box Score,,17583,Golden 1 Center,
Sun Feb 25 2018,1:00p,Detroit Pistons,98,Charlotte Hornets,114,Box Score,,17894,Spectrum Center,
Sun Feb 25 2018,3:00p,New Orleans Pelicans,123,Milwaukee Bucks,121,Box Score,OT,18717,BMO Harris Bradley Center,
Sun Feb 25 2018,3:30p,San Antonio Spurs,110,Cleveland Cavaliers,94,Box Score,,20562,Quicken Loans Arena,
Sun Feb 25 2018,8:00p,Houston Rockets,119,Denver Nuggets,114,Box Score,,20044,Pepsi Center,
Sun Feb 25 2018,8:00p,Philadelphia 76ers,94,Washington Wizards,109,Box Score,,17180,Capital One Arena,
Mon Feb 26 2018,7:30p,Los Angeles Lakers,123,Atlanta Hawks,104,Box Score,,16328,Philips Arena,
Mon Feb 26 2018,7:30p,Memphis Grizzlies,98,Boston Celtics,109,Box Score,,18624,TD Garden,
Mon Feb 26 2018,7:30p,Chicago Bulls,87,Brooklyn Nets,104,Box Score,,15081,Barclays Center,
Mon Feb 26 2018,7:30p,Golden State Warriors,125,New York Knicks,111,Box Score,,19812,Madison Square Garden (IV),
Mon Feb 26 2018,7:30p,Detroit Pistons,94,Toronto Raptors,123,Box Score,,19800,Air Canada Centre,
Mon Feb 26 2018,8:00p,Phoenix Suns,116,New Orleans Pelicans,125,Box Score,,14302,Smoothie King Center,
Mon Feb 26 2018,8:00p,Orlando Magic,105,Oklahoma City Thunder,112,Box Score,,18203,Chesapeake Energy Arena,
Mon Feb 26 2018,8:30p,Indiana Pacers,103,Dallas Mavericks,109,Box Score,,19536,American Airlines Center,
Mon Feb 26 2018,9:00p,Houston Rockets,96,Utah Jazz,85,Box Score,,18306,Vivint Smart Home Arena,
Mon Feb 26 2018,10:00p,Minnesota Timberwolves,118,Sacramento Kings,100,Box Score,,17583,Golden 1 Center,
Tue Feb 27 2018,7:00p,Chicago Bulls,103,Charlotte Hornets,118,Box Score,,14521,Spectrum Center,
Tue Feb 27 2018,7:00p,Brooklyn Nets,123,Cleveland Cavaliers,129,Box Score,,20562,Quicken Loans Arena,
Tue Feb 27 2018,7:30p,Philadelphia 76ers,101,Miami Heat,102,Box Score,,19600,AmericanAirlines Arena,
Tue Feb 27 2018,8:00p,Washington Wizards,107,Milwaukee Bucks,104,Box Score,,16093,BMO Harris Bradley Center,
Tue Feb 27 2018,10:00p,Sacramento Kings,99,Portland Trail Blazers,116,Box Score,,19468,Moda Center,
Tue Feb 27 2018,10:30p,Los Angeles Clippers,122,Denver Nuggets,120,Box Score,,15004,Pepsi Center,
Wed Feb 28 2018,7:00p,Milwaukee Bucks,87,Detroit Pistons,110,Box Score,,16146,Little Caesars Arena,
Wed Feb 28 2018,7:00p,Toronto Raptors,117,Orlando Magic,104,Box Score,,17328,Amway Center,
Wed Feb 28 2018,7:30p,Indiana Pacers,102,Atlanta Hawks,107,Box Score,,13316,Philips Arena,
Wed Feb 28 2018,7:30p,Charlotte Hornets,106,Boston Celtics,134,Box Score,,18624,TD Garden,
Wed Feb 28 2018,8:00p,Phoenix Suns,110,Memphis Grizzlies,102,Box Score,,13484,FedEx Forum,
Wed Feb 28 2018,8:00p,Golden State Warriors,109,Washington Wizards,101,Box Score,,20356,Capital One Arena,
Wed Feb 28 2018,8:30p,Oklahoma City Thunder,111,Dallas Mavericks,110,Box Score,OT,20202,American Airlines Center,
Wed Feb 28 2018,8:30p,New Orleans Pelicans,121,San Antonio Spurs,116,Box Score,,18418,AT&T Center,
Wed Feb 28 2018,10:30p,Houston Rockets,105,Los Angeles Clippers,92,Box Score,,19068,STAPLES Center,
Thu Mar 1 2018,7:30p,Los Angeles Lakers,131,Miami Heat,113,Box Score,,19600,AmericanAirlines Arena,
Thu Mar 1 2018,8:00p,Philadelphia 76ers,108,Cleveland Cavaliers,97,Box Score,,20562,Quicken Loans Arena,
Thu Mar 1 2018,10:00p,Brooklyn Nets,111,Sacramento Kings,116,Box Score,OT,17583,Golden 1 Center,
Thu Mar 1 2018,10:30p,Minnesota Timberwolves,99,Portland Trail Blazers,108,Box Score,,19533,Moda Center,
Fri Mar 2 2018,7:00p,Detroit Pistons,106,Orlando Magic,115,Box Score,OT,17223,Amway Center,
Fri Mar 2 2018,7:00p,Charlotte Hornets,99,Philadelphia 76ers,110,Box Score,,20487,Wells Fargo Center,
Fri Mar 2 2018,7:30p,Golden State Warriors,114,Atlanta Hawks,109,Box Score,,16728,Philips Arena,
Fri Mar 2 2018,8:00p,Dallas Mavericks,100,Chicago Bulls,108,Box Score,,21017,United Center,
Fri Mar 2 2018,8:00p,Denver Nuggets,108,Memphis Grizzlies,102,Box Score,,16421,FedEx Forum,
Fri Mar 2 2018,8:00p,Indiana Pacers,103,Milwaukee Bucks,96,Box Score,,17217,BMO Harris Bradley Center,
Fri Mar 2 2018,8:00p,Toronto Raptors,102,Washington Wizards,95,Box Score,,18631,Capital One Arena,
Fri Mar 2 2018,9:00p,Oklahoma City Thunder,124,Phoenix Suns,116,Box Score,,18055,Talking Stick Resort Arena,
Fri Mar 2 2018,10:30p,New York Knicks,105,Los Angeles Clippers,128,Box Score,,17190,STAPLES Center,
Fri Mar 2 2018,10:30p,Minnesota Timberwolves,108,Utah Jazz,116,Box Score,,18306,Vivint Smart Home Arena,
Sat Mar 3 2018,7:00p,Memphis Grizzlies,100,Orlando Magic,107,Box Score,,17875,Amway Center,
Sat Mar 3 2018,7:30p,Denver Nuggets,126,Cleveland Cavaliers,117,Box Score,,20562,Quicken Loans Arena,
Sat Mar 3 2018,7:30p,Detroit Pistons,96,Miami Heat,105,Box Score,,19600,AmericanAirlines Arena,
Sat Mar 3 2018,8:30p,Boston Celtics,120,Houston Rockets,123,Box Score,,18476,Toyota Center,
Sat Mar 3 2018,9:00p,Los Angeles Lakers,116,San Antonio Spurs,112,Box Score,,18557,AT&T Center,
