Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Sat Jan 31 2015,7:30p,Philadelphia 76ers,85,Atlanta Hawks,91,Box Score,,19006,Philips Arena,
Sat Jan 31 2015,7:30p,Houston Rockets,101,Detroit Pistons,114,Box Score,,18213,The Palace of Auburn Hills,
Sat Jan 31 2015,8:00p,Oklahoma City Thunder,74,Memphis Grizzlies,85,Box Score,,18119,FedEx Forum,
Sat Jan 31 2015,8:00p,Cleveland Cavaliers,106,Minnesota Timberwolves,90,Box Score,,19562,Target Center,
Sat Jan 31 2015,8:30p,Portland Trail Blazers,88,Milwaukee Bucks,95,Box Score,,18717,BMO Harris Bradley Center,
Sat Jan 31 2015,9:00p,Charlotte Hornets,104,Denver Nuggets,86,Box Score,,13302,Pepsi Center,
Sat Jan 31 2015,9:00p,Los Angeles Clippers,105,San Antonio Spurs,85,Box Score,,18581,AT&T Center,
Sat Jan 31 2015,10:30p,Phoenix Suns,87,Golden State Warriors,106,Box Score,,19596,Oracle Arena,
Sun Feb 1 2015,1:00p,Miami Heat,83,Boston Celtics,75,Box Score,,17366,TD Garden,
Sun Feb 1 2015,2:00p,Los Angeles Lakers,80,New York Knicks,92,Box Score,,19812,Madison Square Garden (IV),
Mon Feb 2 2015,7:00p,Philadelphia 76ers,84,Cleveland Cavaliers,97,Box Score,,20562,Quicken Loans Arena,
Mon Feb 2 2015,7:00p,Charlotte Hornets,92,Washington Wizards,88,Box Score,,15816,Verizon Center,
Mon Feb 2 2015,7:30p,Los Angeles Clippers,100,Brooklyn Nets,102,Box Score,,16037,Barclays Center,
Mon Feb 2 2015,7:30p,Milwaukee Bucks,82,Toronto Raptors,75,Box Score,,19800,Air Canada Centre,
Mon Feb 2 2015,8:00p,Atlanta Hawks,100,New Orleans Pelicans,115,Box Score,,15487,Smoothie King Center,
Mon Feb 2 2015,8:00p,Orlando Magic,97,Oklahoma City Thunder,104,Box Score,,18203,Chesapeake Energy Arena,
Mon Feb 2 2015,8:30p,Minnesota Timberwolves,94,Dallas Mavericks,100,Box Score,,19989,American Airlines Center,
Mon Feb 2 2015,9:00p,Memphis Grizzlies,102,Phoenix Suns,101,Box Score,,17199,US Airways Center,
Tue Feb 3 2015,7:00p,Denver Nuggets,98,Philadelphia 76ers,105,Box Score,,10290,Wells Fargo Center,
Tue Feb 3 2015,7:30p,Miami Heat,91,Detroit Pistons,108,Box Score,,12768,The Palace of Auburn Hills,
Tue Feb 3 2015,7:30p,Boston Celtics,108,New York Knicks,97,Box Score,,19812,Madison Square Garden (IV),
Tue Feb 3 2015,10:00p,Utah Jazz,102,Portland Trail Blazers,103,Box Score,,19441,Moda Center,
Tue Feb 3 2015,10:00p,Golden State Warriors,121,Sacramento Kings,96,Box Score,,17317,Sleep Train Arena,
Wed Feb 4 2015,7:00p,Detroit Pistons,109,Indiana Pacers,114,Box Score,,15892,Bankers Life Fieldhouse,
Wed Feb 4 2015,7:30p,Washington Wizards,96,Atlanta Hawks,105,Box Score,,18047,Philips Arena,
Wed Feb 4 2015,7:30p,Denver Nuggets,100,Boston Celtics,104,Box Score,,15126,TD Garden,
Wed Feb 4 2015,7:30p,Brooklyn Nets,109,Toronto Raptors,93,Box Score,,19800,Air Canada Centre,
Wed Feb 4 2015,8:00p,Chicago Bulls,90,Houston Rockets,101,Box Score,,18325,Toyota Center,
Wed Feb 4 2015,8:00p,Los Angeles Lakers,105,Milwaukee Bucks,113,Box Score,OT,12544,BMO Harris Bradley Center,
Wed Feb 4 2015,8:00p,Miami Heat,101,Minnesota Timberwolves,102,Box Score,,11517,Target Center,
Wed Feb 4 2015,8:00p,Oklahoma City Thunder,102,New Orleans Pelicans,91,Box Score,,17156,Smoothie King Center,
Wed Feb 4 2015,8:30p,Orlando Magic,103,San Antonio Spurs,110,Box Score,,18581,AT&T Center,
Wed Feb 4 2015,9:00p,Memphis Grizzlies,100,Utah Jazz,90,Box Score,,19911,EnergySolutions Arena,
Wed Feb 4 2015,10:30p,Dallas Mavericks,114,Golden State Warriors,128,Box Score,,19596,Oracle Arena,
Thu Feb 5 2015,7:00p,Washington Wizards,87,Charlotte Hornets,94,Box Score,,17019,Time Warner Cable Arena,
Thu Feb 5 2015,8:00p,Los Angeles Clippers,94,Cleveland Cavaliers,105,Box Score,,20562,Quicken Loans Arena,
Thu Feb 5 2015,10:00p,Dallas Mavericks,101,Sacramento Kings,78,Box Score,,16993,Sleep Train Arena,
Thu Feb 5 2015,10:30p,Phoenix Suns,87,Portland Trail Blazers,108,Box Score,,19488,Moda Center,
Fri Feb 6 2015,7:00p,New York Knicks,88,Brooklyn Nets,92,Box Score,,17732,Barclays Center,
Fri Feb 6 2015,7:00p,Cleveland Cavaliers,99,Indiana Pacers,103,Box Score,,18165,Bankers Life Fieldhouse,
Fri Feb 6 2015,7:00p,Los Angeles Lakers,97,Orlando Magic,103,Box Score,OT,16206,Amway Center,
Fri Feb 6 2015,7:00p,Los Angeles Clippers,107,Toronto Raptors,123,Box Score,,19800,Air Canada Centre,
Fri Feb 6 2015,7:30p,Golden State Warriors,116,Atlanta Hawks,124,Box Score,,19225,Philips Arena,
Fri Feb 6 2015,7:30p,Philadelphia 76ers,96,Boston Celtics,107,Box Score,,18322,TD Garden,
Fri Feb 6 2015,7:30p,Denver Nuggets,88,Detroit Pistons,98,Box Score,,17035,The Palace of Auburn Hills,
Fri Feb 6 2015,8:00p,Milwaukee Bucks,111,Houston Rockets,117,Box Score,,18239,Toyota Center,
Fri Feb 6 2015,8:00p,Memphis Grizzlies,89,Minnesota Timberwolves,90,Box Score,,14388,Target Center,
Fri Feb 6 2015,8:00p,New Orleans Pelicans,116,Oklahoma City Thunder,113,Box Score,,18203,Chesapeake Energy Arena,
Fri Feb 6 2015,9:00p,Utah Jazz,93,Phoenix Suns,100,Box Score,,18055,US Airways Center,
Fri Feb 6 2015,9:30p,Miami Heat,85,San Antonio Spurs,98,Box Score,,18581,AT&T Center,
Sat Feb 7 2015,7:00p,Chicago Bulls,107,New Orleans Pelicans,72,Box Score,,18402,Smoothie King Center,
Sat Feb 7 2015,7:00p,Brooklyn Nets,77,Washington Wizards,114,Box Score,,20356,Verizon Center,
Sat Feb 7 2015,7:30p,Golden State Warriors,106,New York Knicks,92,Box Score,,19812,Madison Square Garden (IV),
Sat Feb 7 2015,7:30p,Charlotte Hornets,81,Philadelphia 76ers,89,Box Score,,16739,Wells Fargo Center,
Sat Feb 7 2015,8:30p,Portland Trail Blazers,101,Dallas Mavericks,111,Box Score,OT,20398,American Airlines Center,
Sat Feb 7 2015,8:30p,Boston Celtics,93,Milwaukee Bucks,96,Box Score,,16470,BMO Harris Bradley Center,
Sat Feb 7 2015,9:00p,Sacramento Kings,90,Utah Jazz,102,Box Score,,19128,EnergySolutions Arena,
Sun Feb 8 2015,1:00p,Los Angeles Clippers,108,Oklahoma City Thunder,131,Box Score,,18203,Chesapeake Energy Arena,
Sun Feb 8 2015,3:30p,Los Angeles Lakers,105,Cleveland Cavaliers,120,Box Score,,20562,Quicken Loans Arena,
Sun Feb 8 2015,6:00p,Indiana Pacers,103,Charlotte Hornets,102,Box Score,,16991,Time Warner Cable Arena,
Sun Feb 8 2015,6:00p,Minnesota Timberwolves,112,Detroit Pistons,101,Box Score,,16075,The Palace of Auburn Hills,
Sun Feb 8 2015,6:00p,Atlanta Hawks,88,Memphis Grizzlies,94,Box Score,,18119,FedEx Forum,
Sun Feb 8 2015,6:00p,Chicago Bulls,98,Orlando Magic,97,Box Score,,16944,Amway Center,
Sun Feb 8 2015,7:00p,Portland Trail Blazers,109,Houston Rockets,98,Box Score,,18243,Toyota Center,
Sun Feb 8 2015,7:00p,San Antonio Spurs,82,Toronto Raptors,87,Box Score,,19800,Air Canada Centre,
Sun Feb 8 2015,9:00p,Phoenix Suns,83,Sacramento Kings,85,Box Score,,17013,Sleep Train Arena,
Mon Feb 9 2015,7:00p,San Antonio Spurs,95,Indiana Pacers,93,Box Score,,16691,Bankers Life Fieldhouse,
Mon Feb 9 2015,7:00p,Golden State Warriors,89,Philadelphia 76ers,84,Box Score,,16247,Wells Fargo Center,
Mon Feb 9 2015,7:00p,Orlando Magic,80,Washington Wizards,96,Box Score,,16031,Verizon Center,
Mon Feb 9 2015,7:30p,New York Knicks,95,Miami Heat,109,Box Score,,19851,AmericanAirlines Arena,
Mon Feb 9 2015,8:00p,Brooklyn Nets,97,Milwaukee Bucks,103,Box Score,,12431,BMO Harris Bradley Center,
Mon Feb 9 2015,8:00p,Atlanta Hawks,117,Minnesota Timberwolves,105,Box Score,,10987,Target Center,
Mon Feb 9 2015,8:00p,Utah Jazz,100,New Orleans Pelicans,96,Box Score,,15321,Smoothie King Center,
Mon Feb 9 2015,8:30p,Los Angeles Clippers,115,Dallas Mavericks,98,Box Score,,20082,American Airlines Center,
Mon Feb 9 2015,9:00p,Oklahoma City Thunder,124,Denver Nuggets,114,Box Score,,16511,Pepsi Center,
Tue Feb 10 2015,7:00p,Detroit Pistons,106,Charlotte Hornets,78,Box Score,,15876,Time Warner Cable Arena,
Tue Feb 10 2015,8:00p,Sacramento Kings,86,Chicago Bulls,104,Box Score,,21560,United Center,
Tue Feb 10 2015,8:00p,Brooklyn Nets,86,Memphis Grizzlies,95,Box Score,,16901,FedEx Forum,
Tue Feb 10 2015,8:00p,Houston Rockets,127,Phoenix Suns,118,Box Score,,17071,US Airways Center,
Tue Feb 10 2015,10:30p,Denver Nuggets,106,Los Angeles Lakers,96,Box Score,,18466,STAPLES Center,
Wed Feb 11 2015,7:00p,New York Knicks,83,Orlando Magic,89,Box Score,,15473,Amway Center,
Wed Feb 11 2015,7:30p,Atlanta Hawks,88,Boston Celtics,89,Box Score,,16083,TD Garden,
Wed Feb 11 2015,7:30p,San Antonio Spurs,104,Detroit Pistons,87,Box Score,,14617,The Palace of Auburn Hills,
Wed Feb 11 2015,7:30p,Washington Wizards,93,Toronto Raptors,95,Box Score,,19800,Air Canada Centre,
Wed Feb 11 2015,8:00p,Miami Heat,93,Cleveland Cavaliers,113,Box Score,,20562,Quicken Loans Arena,
Wed Feb 11 2015,8:00p,Sacramento Kings,103,Milwaukee Bucks,111,Box Score,,13046,BMO Harris Bradley Center,
Wed Feb 11 2015,8:00p,Golden State Warriors,94,Minnesota Timberwolves,91,Box Score,,14303,Target Center,
Wed Feb 11 2015,8:00p,Indiana Pacers,106,New Orleans Pelicans,93,Box Score,,17074,Smoothie King Center,
Wed Feb 11 2015,8:00p,Memphis Grizzlies,89,Oklahoma City Thunder,105,Box Score,,18203,Chesapeake Energy Arena,
Wed Feb 11 2015,8:30p,Utah Jazz,82,Dallas Mavericks,87,Box Score,,19947,American Airlines Center,
Wed Feb 11 2015,10:00p,Los Angeles Lakers,86,Portland Trail Blazers,102,Box Score,,19585,Moda Center,
Wed Feb 11 2015,10:30p,Houston Rockets,95,Los Angeles Clippers,110,Box Score,,19060,STAPLES Center,
Thu Feb 12 2015,8:00p,Cleveland Cavaliers,98,Chicago Bulls,113,Box Score,,21920,United Center,
Thu Feb 19 2015,8:00p,Dallas Mavericks,89,Oklahoma City Thunder,104,Box Score,,18203,Chesapeake Energy Arena,
Thu Feb 19 2015,10:30p,San Antonio Spurs,115,Los Angeles Clippers,119,Box Score,,19358,STAPLES Center,
Fri Feb 20 2015,7:00p,New Orleans Pelicans,84,Orlando Magic,95,Box Score,,18259,Amway Center,
Fri Feb 20 2015,7:00p,Indiana Pacers,106,Philadelphia 76ers,95,Box Score,,16777,Wells Fargo Center,
Fri Feb 20 2015,7:30p,Toronto Raptors,105,Atlanta Hawks,80,Box Score,,18968,Philips Arena,
Fri Feb 20 2015,7:30p,Chicago Bulls,91,Detroit Pistons,100,Box Score,,19053,The Palace of Auburn Hills,
Fri Feb 20 2015,7:30p,Miami Heat,111,New York Knicks,87,Box Score,,19812,Madison Square Garden (IV),
Fri Feb 20 2015,8:00p,Phoenix Suns,109,Minnesota Timberwolves,111,Box Score,,14077,Target Center,
Fri Feb 20 2015,8:00p,Cleveland Cavaliers,127,Washington Wizards,89,Box Score,,20356,Verizon Center,
Fri Feb 20 2015,8:30p,Houston Rockets,100,Dallas Mavericks,111,Box Score,,20389,American Airlines Center,
Fri Feb 20 2015,8:30p,Denver Nuggets,81,Milwaukee Bucks,89,Box Score,,16110,BMO Harris Bradley Center,
Fri Feb 20 2015,9:00p,Portland Trail Blazers,76,Utah Jazz,92,Box Score,,19911,EnergySolutions Arena,
Fri Feb 20 2015,10:00p,Boston Celtics,101,Sacramento Kings,109,Box Score,,17317,Sleep Train Arena,
Fri Feb 20 2015,10:30p,San Antonio Spurs,99,Golden State Warriors,110,Box Score,,19596,Oracle Arena,
Fri Feb 20 2015,10:30p,Brooklyn Nets,114,Los Angeles Lakers,105,Box Score,,18997,STAPLES Center,
Sat Feb 21 2015,7:00p,Oklahoma City Thunder,110,Charlotte Hornets,103,Box Score,,19303,Time Warner Cable Arena,
Sat Feb 21 2015,7:30p,New Orleans Pelicans,105,Miami Heat,91,Box Score,,19982,AmericanAirlines Arena,
Sat Feb 21 2015,8:00p,Phoenix Suns,107,Chicago Bulls,112,Box Score,,22292,United Center,
Sat Feb 21 2015,8:00p,Toronto Raptors,76,Houston Rockets,98,Box Score,,18329,Toyota Center,
Sat Feb 21 2015,10:00p,Sacramento Kings,99,Los Angeles Clippers,126,Box Score,,19133,STAPLES Center,
Sun Feb 22 2015,1:00p,Cleveland Cavaliers,101,New York Knicks,83,Box Score,,19812,Madison Square Garden (IV),
Sun Feb 22 2015,3:30p,Washington Wizards,89,Detroit Pistons,106,Box Score,,18371,The Palace of Auburn Hills,
Sun Feb 22 2015,3:30p,Atlanta Hawks,97,Milwaukee Bucks,86,Box Score,,14787,BMO Harris Bradley Center,
Sun Feb 22 2015,6:00p,Golden State Warriors,98,Indiana Pacers,104,Box Score,,17789,Bankers Life Fieldhouse,
Sun Feb 22 2015,6:00p,Philadelphia 76ers,98,Orlando Magic,103,Box Score,,16108,Amway Center,
Sun Feb 22 2015,7:00p,Denver Nuggets,94,Oklahoma City Thunder,119,Box Score,,18203,Chesapeake Energy Arena,
Sun Feb 22 2015,7:30p,Charlotte Hornets,81,Dallas Mavericks,92,Box Score,,20347,American Airlines Center,
Sun Feb 22 2015,9:00p,Memphis Grizzlies,98,Portland Trail Blazers,92,Box Score,,19782,Moda Center,
Sun Feb 22 2015,9:30p,Boston Celtics,111,Los Angeles Lakers,118,Box Score,OT,18997,STAPLES Center,
Mon Feb 23 2015,7:30p,Philadelphia 76ers,108,Miami Heat,119,Box Score,,19802,AmericanAirlines Arena,
Mon Feb 23 2015,8:00p,Milwaukee Bucks,71,Chicago Bulls,87,Box Score,,21434,United Center,
Mon Feb 23 2015,8:00p,Minnesota Timberwolves,102,Houston Rockets,113,Box Score,,18240,Toyota Center,
Mon Feb 23 2015,8:00p,Toronto Raptors,97,New Orleans Pelicans,100,Box Score,,16514,Smoothie King Center,
Mon Feb 23 2015,9:00p,Brooklyn Nets,110,Denver Nuggets,82,Box Score,,13127,Pepsi Center,
Mon Feb 23 2015,9:00p,Boston Celtics,115,Phoenix Suns,110,Box Score,,17076,US Airways Center,
Mon Feb 23 2015,9:00p,San Antonio Spurs,81,Utah Jazz,90,Box Score,,18782,EnergySolutions Arena,
Mon Feb 23 2015,10:30p,Memphis Grizzlies,90,Los Angeles Clippers,87,Box Score,,19161,STAPLES Center,
Tue Feb 24 2015,7:00p,Golden State Warriors,114,Washington Wizards,107,Box Score,,20356,Verizon Center,
Tue Feb 24 2015,7:30p,Cleveland Cavaliers,102,Detroit Pistons,93,Box Score,,19087,The Palace of Auburn Hills,
Tue Feb 24 2015,8:00p,Indiana Pacers,92,Oklahoma City Thunder,105,Box Score,,18203,Chesapeake Energy Arena,
Tue Feb 24 2015,8:30p,Toronto Raptors,92,Dallas Mavericks,99,Box Score,,20151,American Airlines Center,
Wed Feb 25 2015,7:00p,Miami Heat,93,Orlando Magic,90,Box Score,OT,18309,Amway Center,
Wed Feb 25 2015,7:30p,Dallas Mavericks,87,Atlanta Hawks,104,Box Score,,16126,Philips Arena,
Wed Feb 25 2015,7:30p,New York Knicks,94,Boston Celtics,115,Box Score,,16899,TD Garden,
Wed Feb 25 2015,8:00p,Charlotte Hornets,98,Chicago Bulls,86,Box Score,,21509,United Center,
Wed Feb 25 2015,8:00p,Los Angeles Clippers,105,Houston Rockets,110,Box Score,,18154,Toyota Center,
Wed Feb 25 2015,8:00p,Philadelphia 76ers,88,Milwaukee Bucks,104,Box Score,,12763,BMO Harris Bradley Center,
Wed Feb 25 2015,8:00p,Washington Wizards,77,Minnesota Timberwolves,97,Box Score,,19856,Target Center,
Wed Feb 25 2015,8:00p,Brooklyn Nets,96,New Orleans Pelicans,102,Box Score,,16097,Smoothie King Center,
Wed Feb 25 2015,9:00p,Phoenix Suns,110,Denver Nuggets,96,Box Score,,12813,Pepsi Center,
Wed Feb 25 2015,9:00p,Los Angeles Lakers,100,Utah Jazz,97,Box Score,,19911,EnergySolutions Arena,
Wed Feb 25 2015,10:00p,Memphis Grizzlies,90,Sacramento Kings,102,Box Score,,16794,Sleep Train Arena,
Wed Feb 25 2015,10:30p,San Antonio Spurs,95,Portland Trail Blazers,111,Box Score,,19650,Moda Center,
Thu Feb 26 2015,8:00p,Golden State Warriors,99,Cleveland Cavaliers,110,Box Score,,20562,Quicken Loans Arena,
Thu Feb 26 2015,10:30p,Oklahoma City Thunder,113,Phoenix Suns,117,Box Score,OT,17514,US Airways Center,
Fri Feb 27 2015,7:00p,Cleveland Cavaliers,86,Indiana Pacers,93,Box Score,,18165,Bankers Life Fieldhouse,
Fri Feb 27 2015,7:00p,Washington Wizards,81,Philadelphia 76ers,89,Box Score,,18089,Wells Fargo Center,
Fri Feb 27 2015,7:30p,Orlando Magic,88,Atlanta Hawks,95,Box Score,,18968,Philips Arena,
Fri Feb 27 2015,7:30p,Charlotte Hornets,98,Boston Celtics,106,Box Score,,18624,TD Garden,
Fri Feb 27 2015,7:30p,New York Knicks,121,Detroit Pistons,115,Box Score,2OT,16182,The Palace of Auburn Hills,
Fri Feb 27 2015,7:30p,Golden State Warriors,113,Toronto Raptors,89,Box Score,,19800,Air Canada Centre,
Fri Feb 27 2015,8:00p,Minnesota Timberwolves,89,Chicago Bulls,96,Box Score,,21635,United Center,
Fri Feb 27 2015,8:00p,Brooklyn Nets,98,Houston Rockets,102,Box Score,,18139,Toyota Center,
Fri Feb 27 2015,8:00p,Los Angeles Clippers,97,Memphis Grizzlies,79,Box Score,,18119,FedEx Forum,
Fri Feb 27 2015,8:00p,Miami Heat,102,New Orleans Pelicans,104,Box Score,,17797,Smoothie King Center,
Fri Feb 27 2015,9:00p,Utah Jazz,104,Denver Nuggets,82,Box Score,,15002,Pepsi Center,
Fri Feb 27 2015,10:00p,San Antonio Spurs,107,Sacramento Kings,96,Box Score,,17317,Sleep Train Arena,
Fri Feb 27 2015,10:30p,Milwaukee Bucks,93,Los Angeles Lakers,101,Box Score,,18997,STAPLES Center,
Fri Feb 27 2015,10:30p,Oklahoma City Thunder,112,Portland Trail Blazers,115,Box Score,,19962,Moda Center,
Sat Feb 28 2015,7:00p,Detroit Pistons,95,Washington Wizards,99,Box Score,,20356,Verizon Center,
Sat Feb 28 2015,7:30p,Atlanta Hawks,93,Miami Heat,91,Box Score,,19733,AmericanAirlines Arena,
Sat Feb 28 2015,7:30p,Toronto Raptors,98,New York Knicks,103,Box Score,,19812,Madison Square Garden (IV),
Sat Feb 28 2015,8:00p,Memphis Grizzlies,101,Minnesota Timberwolves,97,Box Score,,19356,Target Center,
Sat Feb 28 2015,8:30p,Brooklyn Nets,104,Dallas Mavericks,94,Box Score,,20367,American Airlines Center,
Sat Feb 28 2015,9:00p,San Antonio Spurs,101,Phoenix Suns,74,Box Score,,18055,US Airways Center,
Sat Feb 28 2015,9:00p,Milwaukee Bucks,75,Utah Jazz,82,Box Score,,19515,EnergySolutions Arena,
Sun Mar 1 2015,1:00p,Los Angeles Clippers,96,Chicago Bulls,86,Box Score,,21680,United Center,
Sun Mar 1 2015,3:30p,Cleveland Cavaliers,103,Houston Rockets,105,Box Score,OT,18345,Toyota Center,
Sun Mar 1 2015,6:00p,Golden State Warriors,106,Boston Celtics,101,Box Score,,18624,TD Garden,
Sun Mar 1 2015,6:00p,Philadelphia 76ers,74,Indiana Pacers,94,Box Score,,16581,Bankers Life Fieldhouse,
Sun Mar 1 2015,6:00p,Charlotte Hornets,98,Orlando Magic,83,Box Score,,15422,Amway Center,
Sun Mar 1 2015,6:00p,Portland Trail Blazers,110,Sacramento Kings,99,Box Score,,16776,Sleep Train Arena,
Sun Mar 1 2015,6:30p,Oklahoma City Thunder,108,Los Angeles Lakers,101,Box Score,,18997,STAPLES Center,
Sun Mar 1 2015,8:00p,New Orleans Pelicans,99,Denver Nuggets,92,Box Score,,13109,Pepsi Center,
Mon Mar 2 2015,7:00p,Toronto Raptors,114,Philadelphia 76ers,103,Box Score,,10742,Wells Fargo Center,
Mon Mar 2 2015,7:30p,Golden State Warriors,108,Brooklyn Nets,110,Box Score,,17732,Barclays Center,
Mon Mar 2 2015,7:30p,Phoenix Suns,98,Miami Heat,115,Box Score,,19600,AmericanAirlines Arena,
Mon Mar 2 2015,8:00p,Los Angeles Clippers,110,Minnesota Timberwolves,105,Box Score,,18239,Target Center,
Mon Mar 2 2015,8:30p,New Orleans Pelicans,93,Dallas Mavericks,102,Box Score,,20367,American Airlines Center,
Tue Mar 3 2015,7:00p,Los Angeles Lakers,103,Charlotte Hornets,104,Box Score,,16947,Time Warner Cable Arena,
Tue Mar 3 2015,7:00p,Boston Celtics,79,Cleveland Cavaliers,110,Box Score,,20562,Quicken Loans Arena,
Tue Mar 3 2015,7:00p,Sacramento Kings,124,New York Knicks,86,Box Score,,19812,Madison Square Garden (IV),
Tue Mar 3 2015,7:30p,Houston Rockets,96,Atlanta Hawks,104,Box Score,,18968,Philips Arena,
Tue Mar 3 2015,8:00p,Washington Wizards,92,Chicago Bulls,97,Box Score,,21468,United Center,
Tue Mar 3 2015,8:00p,Utah Jazz,93,Memphis Grizzlies,82,Box Score,,16779,FedEx Forum,
Tue Mar 3 2015,9:00p,Milwaukee Bucks,95,Denver Nuggets,106,Box Score,,12234,Pepsi Center,
Wed Mar 4 2015,7:00p,New York Knicks,82,Indiana Pacers,105,Box Score,,15981,Bankers Life Fieldhouse,
Wed Mar 4 2015,7:00p,Phoenix Suns,105,Orlando Magic,100,Box Score,,15822,Amway Center,
Wed Mar 4 2015,7:30p,Utah Jazz,84,Boston Celtics,85,Box Score,,16354,TD Garden,
Wed Mar 4 2015,7:30p,Charlotte Hornets,115,Brooklyn Nets,91,Box Score,,16691,Barclays Center,
Wed Mar 4 2015,7:30p,Cleveland Cavaliers,120,Toronto Raptors,112,Box Score,,19800,Air Canada Centre,
Wed Mar 4 2015,8:00p,Memphis Grizzlies,102,Houston Rockets,100,Box Score,,18224,Toyota Center,
Wed Mar 4 2015,8:00p,Los Angeles Lakers,94,Miami Heat,100,Box Score,,19600,AmericanAirlines Arena,
Wed Mar 4 2015,8:00p,Denver Nuggets,100,Minnesota Timberwolves,85,Box Score,,13848,Target Center,
Wed Mar 4 2015,8:00p,Detroit Pistons,85,New Orleans Pelicans,88,Box Score,,16925,Smoothie King Center,
Wed Mar 4 2015,8:00p,Philadelphia 76ers,118,Oklahoma City Thunder,123,Box Score,OT,18203,Chesapeake Energy Arena,
Wed Mar 4 2015,8:30p,Sacramento Kings,85,San Antonio Spurs,112,Box Score,,18581,AT&T Center,
Wed Mar 4 2015,10:30p,Milwaukee Bucks,93,Golden State Warriors,102,Box Score,,19596,Oracle Arena,
Wed Mar 4 2015,10:30p,Portland Trail Blazers,98,Los Angeles Clippers,93,Box Score,OT,19060,STAPLES Center,
Thu Mar 5 2015,8:00p,Oklahoma City Thunder,105,Chicago Bulls,108,Box Score,,21696,United Center,
Thu Mar 5 2015,10:30p,Dallas Mavericks,75,Portland Trail Blazers,94,Box Score,,19499,Moda Center,
Fri Mar 6 2015,7:00p,Toronto Raptors,94,Charlotte Hornets,103,Box Score,,19080,Time Warner Cable Arena,
Fri Mar 6 2015,7:00p,Chicago Bulls,84,Indiana Pacers,98,Box Score,,18165,Bankers Life Fieldhouse,
Fri Mar 6 2015,7:00p,Sacramento Kings,114,Orlando Magic,119,Box Score,,15112,Amway Center,
Fri Mar 6 2015,7:00p,Utah Jazz,89,Philadelphia 76ers,83,Box Score,,15811,Wells Fargo Center,
Fri Mar 6 2015,7:00p,Miami Heat,97,Washington Wizards,99,Box Score,,20356,Verizon Center,
Fri Mar 6 2015,7:30p,Cleveland Cavaliers,97,Atlanta Hawks,106,Box Score,,19244,Philips Arena,
Fri Mar 6 2015,8:00p,Phoenix Suns,108,Brooklyn Nets,100,Box Score,OT,16445,Barclays Center,
Fri Mar 6 2015,8:00p,Detroit Pistons,93,Houston Rockets,103,Box Score,,18193,Toyota Center,
Fri Mar 6 2015,8:00p,Los Angeles Lakers,90,Memphis Grizzlies,97,Box Score,,17399,FedEx Forum,
Fri Mar 6 2015,8:00p,Boston Celtics,104,New Orleans Pelicans,98,Box Score,,17274,Smoothie King Center,
Fri Mar 6 2015,8:30p,Denver Nuggets,111,San Antonio Spurs,120,Box Score,,18581,AT&T Center,
Fri Mar 6 2015,10:30p,Dallas Mavericks,89,Golden State Warriors,104,Box Score,,19596,Oracle Arena,
Sat Mar 7 2015,7:00p,Memphis Grizzlies,89,New Orleans Pelicans,95,Box Score,,17346,Smoothie King Center,
Sat Mar 7 2015,7:30p,Phoenix Suns,79,Cleveland Cavaliers,89,Box Score,,20562,Quicken Loans Arena,
Sat Mar 7 2015,7:30p,Sacramento Kings,109,Miami Heat,114,Box Score,OT,19600,AmericanAirlines Arena,
Sat Mar 7 2015,7:30p,Indiana Pacers,92,New York Knicks,86,Box Score,,19812,Madison Square Garden (IV),
Sat Mar 7 2015,7:30p,Atlanta Hawks,84,Philadelphia 76ers,92,Box Score,,17624,Wells Fargo Center,
Sat Mar 7 2015,8:00p,Portland Trail Blazers,113,Minnesota Timberwolves,121,Box Score,,19356,Target Center,
Sat Mar 7 2015,8:30p,Washington Wizards,85,Milwaukee Bucks,91,Box Score,,16216,BMO Harris Bradley Center,
Sat Mar 7 2015,9:00p,Houston Rockets,114,Denver Nuggets,100,Box Score,,15231,Pepsi Center,
Sun Mar 8 2015,1:00p,Chicago Bulls,105,San Antonio Spurs,116,Box Score,,18581,AT&T Center,
Sun Mar 8 2015,3:30p,Los Angeles Clippers,98,Golden State Warriors,106,Box Score,,19596,Oracle Arena,
Sun Mar 8 2015,6:00p,Utah Jazz,95,Brooklyn Nets,88,Box Score,,17041,Barclays Center,
Sun Mar 8 2015,6:00p,Charlotte Hornets,108,Detroit Pistons,101,Box Score,,15673,The Palace of Auburn Hills,
Sun Mar 8 2015,6:00p,Boston Celtics,98,Orlando Magic,103,Box Score,,17041,Amway Center,
Sun Mar 8 2015,7:00p,Toronto Raptors,104,Oklahoma City Thunder,108,Box Score,,18203,Chesapeake Energy Arena,
Sun Mar 8 2015,9:30p,Dallas Mavericks,100,Los Angeles Lakers,93,Box Score,,18997,STAPLES Center,
Mon Mar 9 2015,7:00p,Washington Wizards,95,Charlotte Hornets,69,Box Score,,15119,Time Warner Cable Arena,
Mon Mar 9 2015,7:30p,Sacramento Kings,105,Atlanta Hawks,130,Box Score,,18418,Philips Arena,
Mon Mar 9 2015,7:30p,Boston Celtics,100,Miami Heat,90,Box Score,,19600,AmericanAirlines Arena,
Mon Mar 9 2015,8:00p,Memphis Grizzlies,101,Chicago Bulls,91,Box Score,,21815,United Center,
